Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Sales Manager,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,random,Returned
5403,CA-2018-123043,24/08/2018,29/08/2018,Standard Class,AH-10195,Alan Haines,Corporate,United States,New York City,New York,10024,East,Chuck Magee,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,24.672,4,0.2,7.71,5,0
5404,CA-2018-123043,24/08/2018,29/08/2018,Standard Class,AH-10195,Alan Haines,Corporate,United States,New York City,New York,10024,East,Chuck Magee,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,3.744,1,0.2,1.3104,10,0
5405,US-2017-143280,22/02/2017,26/02/2017,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,TEC-PH-10002398,Technology,Phones,AT&T 1070 Corded Phone,445.96,5,0.2,55.745,14,0
5406,US-2017-143280,22/02/2017,26/02/2017,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,TEC-AC-10003399,Technology,Accessories,Memorex Mini Travel Drive 64 GB USB 2.0 Flash Drive,36.24,1,0,15.2208,8,0
5407,US-2017-143280,22/02/2017,26/02/2017,Standard Class,TZ-21580,Tracy Zic,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-FA-10000992,Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",10.65,3,0,5.0055,50,0
5408,CA-2018-108854,08/12/2018,14/12/2018,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-PA-10003022,Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,87.92,4,0,40.4432,3,0
5409,CA-2018-108854,08/12/2018,14/12/2018,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-BI-10002854,Office Supplies,Binders,"Performers Binder/Pad Holder, Black",22.424,1,0.2,8.409,1,0
5410,CA-2018-108854,08/12/2018,14/12/2018,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-BI-10001670,Office Supplies,Binders,Vinyl Sectional Post Binders,90.48,3,0.2,33.93,8,0
5411,CA-2018-108854,08/12/2018,14/12/2018,Standard Class,DM-13345,Denise Monton,Corporate,United States,San Francisco,California,94109,West,Anna Andreadi,OFF-ST-10001837,Office Supplies,Storage,"SAFCO Mobile Desk Side File, Wire Frame",42.76,1,0,11.1176,2,0
5412,CA-2018-166856,18/09/2018,22/09/2018,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West,Anna Andreadi,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,10.08,7,0.2,3.528,8,0
5413,CA-2018-166856,18/09/2018,22/09/2018,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Clovis,New Mexico,88101,West,Anna Andreadi,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34,3,0,8.1072,30,0
5414,CA-2017-153157,11/09/2017,14/09/2017,First Class,TB-21625,Trudy Brown,Consumer,United States,Wichita,Kansas,67212,Central,Kelly Williams,TEC-PH-10003171,Technology,Phones,Plantronics Encore H101 Dual Earpieces Headset,224.75,5,0,62.93,43,0
5415,US-2018-125647,23/09/2018,28/09/2018,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,Kelly Williams,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,73.176,6,0.8,-197.5752,47,0
5416,US-2018-125647,23/09/2018,28/09/2018,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,Kelly Williams,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,20.736,4,0.2,7.2576,22,0
5417,US-2018-125647,23/09/2018,28/09/2018,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653,Central,Kelly Williams,TEC-PH-10004188,Technology,Phones,OtterBox Commuter Series Case - Samsung Galaxy S4,39.984,2,0.2,-8.9964,42,0
5418,CA-2015-132542,06/10/2015,08/10/2015,Second Class,AM-10360,Alice McCarthy,Corporate,United States,Omaha,Nebraska,68104,Central,Kelly Williams,OFF-BI-10004099,Office Supplies,Binders,GBC VeloBinder Strips,15.36,2,0,7.68,31,0
5419,CA-2016-110877,23/10/2016,26/10/2016,,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-PA-10004621,Office Supplies,Paper,Xerox 212,36.288,7,0.2,12.7008,15,0
5420,CA-2016-110877,23/10/2016,26/10/2016,First Class,JE-15715,Joe Elijah,Consumer,United States,Houston,Texas,77041,Central,Kelly Williams,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,150.384,2,0.2,15.0384,34,0
5421,US-2017-151827,31/03/2017,02/04/2017,Second Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,TEC-PH-10002789,Technology,Phones,LG Exalt,280.782,3,0.4,-60.8361,41,1
5422,US-2017-151827,31/03/2017,02/04/2017,Second Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19134,East,Chuck Magee,TEC-AC-10003289,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,31.984,2,0.2,1.1994,1,1
5423,US-2017-163258,29/12/2017,02/01/2018,Standard Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders,11.232,3,0.2,3.9312,8,0
5424,CA-2018-103009,03/11/2018,05/11/2018,Second Class,PJ-18835,Patrick Jones,Corporate,United States,Richmond,Kentucky,40475,South,Cassandra Brandow,OFF-PA-10001215,Office Supplies,Paper,Xerox 1963,26.4,5,0,11.88,20,0
5425,US-2018-120649,20/01/2018,26/01/2018,Standard Class,JF-15490,Jeremy Farry,Consumer,United States,Waterbury,Connecticut,6708,East,Chuck Magee,OFF-AR-10001545,Office Supplies,Art,Newell 326,3.52,2,0,1.0208,46,0
5426,CA-2017-153598,03/12/2017,06/12/2017,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,5,0,659.98,14,0
5427,CA-2017-153598,03/12/2017,06/12/2017,First Class,NM-18520,Neoma Murray,Consumer,United States,Los Angeles,California,90045,West,Anna Andreadi,FUR-FU-10001085,Furniture,Furnishings,3M Polarizing Light Filter Sleeves,111.9,6,0,51.474,34,0
5428,US-2017-108497,14/06/2017,14/06/2017,Same Day,MH-17290,Marc Harrigan,Home Office,United States,Los Angeles,California,90036,West,Anna Andreadi,FUR-BO-10004218,Furniture,Bookcases,"Bush Heritage Pine Collection 5-Shelf Bookcase, Albany Pine Finish, *Special Order",599.165,5,0.15,35.245,3,0
5429,CA-2017-113096,02/09/2017,04/09/2017,First Class,SZ-20035,Sam Zeldin,Home Office,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-ST-10003455,Office Supplies,Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",46.53,3,0,12.0978,43,0
5430,CA-2015-136861,05/09/2015,07/09/2015,First Class,PR-18880,Patrick Ryan,Consumer,United States,Saint Petersburg,Florida,33710,South,Cassandra Brandow,FUR-FU-10001967,Furniture,Furnishings,Telescoping Adjustable Floor Lamp,31.984,2,0.2,1.999,45,0
5431,CA-2018-117422,21/10/2018,25/10/2018,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,Chuck Magee,OFF-AP-10000938,Office Supplies,Appliances,Avanti 1.7 Cu. Ft. Refrigerator,161.568,2,0.2,16.1568,46,0
5432,CA-2018-117422,21/10/2018,25/10/2018,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,Chuck Magee,OFF-PA-10002195,Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",4.064,1,0.2,1.3716,29,0
5433,CA-2018-117422,21/10/2018,25/10/2018,Standard Class,FC-14245,Frank Carlisle,Home Office,United States,Lakewood,Ohio,44107,East,Chuck Magee,OFF-BI-10002799,Office Supplies,Binders,"SlimView Poly Binder, 3/8""",6.216,4,0.7,-4.9728,48,0
5434,CA-2018-129707,25/04/2018,29/04/2018,Standard Class,LH-16750,Larry Hughes,Consumer3,United States,Chandler,Arizona,85224,West,Anna Andreadi,OFF-AR-10000246,Office Supplies,Art,Newell 318,8.896,4,0.2,0.6672,6,1
5435,CA-2016-160171,19/10/2016,24/10/2016,Standard Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90008,West,Anna Andreadi,OFF-AP-10000275,Office Supplies,Appliances,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",1640.7,5,0,459.396,35,0
5436,CA-2016-160171,19/10/2016,24/10/2016,Standard Class,RM-19675,Robert Marley,Home Office,United States,Los Angeles,California,90008,West,Anna Andreadi,TEC-AC-10000892,Technology,Accessories,NETGEAR N750 Dual Band Wi-Fi Gigabit Router,270,3,0,97.2,20,0
5437,CA-2015-103317,05/07/2015,08/07/2015,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,Cassandra Brandow,FUR-FU-10001591,Furniture,Furnishings,Advantus Panel Wall Certificate Holder - 8.5x11,19.52,2,0.2,5.368,39,0
5438,CA-2015-103317,05/07/2015,08/07/2015,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,Cassandra Brandow,OFF-BI-10001787,Office Supplies,Binders,Wilson Jones Four-Pocket Poly Binders,9.81,5,0.7,-6.867,38,0
5439,CA-2015-103317,05/07/2015,08/07/2015,First Class,DM-13525,Don Miller,Corporate,United States,Palm Coast,Florida,32137,South,Cassandra Brandow,FUR-FU-10003192,Furniture,Furnishings,Luxo Adjustable Task Clamp Lamp,213.216,3,0.2,15.9912,44,0
5440,CA-2017-167115,04/04/2017,09/04/2017,Standard Class,EH-14185,Evan Henry,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-BI-10004600,Office Supplies,Binders,Ibico Ibimaster 300 Manual Binding System,588.784,2,0.2,183.995,17,0
5441,US-2018-153633,13/11/2018,18/11/2018,Second Class,TC-21295,Toby Carlisle,Consumer,United States,Jupiter,Florida,33458,South,Cassandra Brandow,OFF-AR-10002335,Office Supplies,Art,DIXON Oriole Pencils,2.064,1,0.2,0.1548,14,0
5442,CA-2018-155929,09/09/2018,13/09/2018,Standard Class,AI-10855,Arianne Irving,Consumer,United States,Glendale,Arizona,85301,West,Anna Andreadi,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,6.368,2,0.2,2.388,34,0
5443,CA-2016-148712,17/04/2016,23/04/2016,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,Chuck Magee,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,99.6,1,0,36.852,33,0
5444,CA-2016-148712,17/04/2016,23/04/2016,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-BI-10001900,Office Supplies,Binders,"DXL Angle-View Binders with Locking Rings, Black",62.296,13,0.2,21.0249,36,0
5445,CA-2016-148712,17/04/2016,23/04/2016,Standard Class,JM-15535,Jessica Myrick,Consumer,United States,New York City,New York,10035,East,Chuck Magee,OFF-AR-10000614,Office Supplies,Art,Barrel Sharpener,10.71,3,0,2.7846,43,0
5446,CA-2017-128307,25/07/2017,29/07/2017,Standard Class,BE-11335,Bill Eplett,Home Office,United States,Houston,Texas,77041,Central,Kelly Williams,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,20.936,1,0.2,7.0659,20,0
5447,US-2017-127425,26/08/2017,31/08/2017,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035,East,Chuck Magee,TEC-PH-10003442,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,33,6,0,8.25,42,1
5448,US-2017-127425,26/08/2017,31/08/2017,Standard Class,DR-12880,Dan Reichenbach,Corporate,United States,New York City,New York,10035,East,Chuck Magee,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,249.95,5,0,87.4825,40,1
5449,US-2015-119081,12/09/2015,19/09/2015,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,Kelly Williams,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,357.93,3,0,7.1586,3,0
5450,US-2015-119081,12/09/2015,19/09/2015,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,Kelly Williams,TEC-AC-10001542,Technology,Accessories,SanDisk Cruzer 16 GB USB Flash Drive,57.4,5,0,10.906,19,0
5451,US-2015-119081,12/09/2015,19/09/2015,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,Kelly Williams,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,331.96,2,0,149.382,37,0
5452,US-2015-119081,12/09/2015,19/09/2015,Standard Class,TA-21385,Tom Ashbrook,Home Office,United States,Olathe,Kansas,66062,Central,Kelly Williams,FUR-FU-10003464,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",40.56,2,0,12.9792,43,0
5453,CA-2017-140613,22/07/2017,29/07/2017,Standard Class,KN-16705,Kristina Nunn,Home Office,United States,Sparks,Nevada,89431,West,Anna Andreadi,OFF-SU-10004261,Office Supplies,Supplies,"Fiskars 8"" Scissors, 2/Pack",86.2,5,0,24.998,22,0
5454,US-2018-108700,19/05/2018,23/05/2018,Standard Class,PJ-18835,Patrick Jones,Corporate,United States,Rockford,Illinois,61107,Central,Kelly Williams,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,38.016,6,0.2,13.7808,1,0
5455,CA-2018-160962,28/04/2018,02/05/2018,Standard Class,MC-17605,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-ST-10001325,Office Supplies,Storage,Sterilite Officeware Hinged File Box,8.384,1,0.2,0.7336,24,0
5456,CA-2018-160962,28/04/2018,02/05/2018,Standard Class,MC-17605,Matt Connell,Corporate,United States,Philadelphia,Pennsylvania,19143,East,Chuck Magee,OFF-AR-10003056,Office Supplies,Art,Newell 341,6.848,2,0.2,0.7704,7,0
5457,CA-2018-130631,29/12/2018,02/01/2019,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,OFF-FA-10000089,Office Supplies,Fasteners,Acco Glide Clips,19.6,5,0,9.604,5,1
5458,CA-2018-130631,29/12/2018,02/01/2019,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Edmonds,Washington,98026,West,Anna Andreadi,FUR-FU-10004093,Furniture,Furnishings,Hand-Finished Solid Wood Document Frame,68.46,2,0,20.538,32,1
5459,CA-2018-116680,04/09/2018,06/09/2018,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,OFF-BI-10004022,Office Supplies,Binders,Acco Suede Grain Vinyl Round Ring Binder,13.344,6,0.2,4.3368,18,0
5460,CA-2018-116680,04/09/2018,06/09/2018,Second Class,PK-19075,Pete Kriz,Consumer,United States,San Francisco,California,94122,West,Anna Andreadi,FUR-TA-10001771,Furniture,Tables,"Bush Cubix Conference Tables, Fully Assembled",1478.272,8,0.2,92.392,35,0
5461,US-2015-107405,21/03/2015,25/03/2015,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Asheville,North Carolina,28806,South,Cassandra Brandow,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,16.272,1,0.2,-3.8646,43,0
5462,CA-2018-101574,28/09/2018,04/10/2018,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Los Angeles,California,90032,West,Anna Andreadi,FUR-FU-10001706,Furniture,Furnishings,Longer-Life Soft White Bulbs,9.24,3,0,4.4352,45,1
5463,CA-2015-146591,19/01/2015,20/01/2015,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,Anna Andreadi,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",32.34,10,0.7,-23.716,26,0
5464,CA-2015-146591,19/01/2015,20/01/2015,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,Anna Andreadi,OFF-PA-10000659,Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",56.064,4,0.2,19.6224,46,0
5465,CA-2015-146591,19/01/2015,20/01/2015,,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,Anna Andreadi,OFF-EN-10002504,Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",108.72,5,0.2,36.693,6,0
5466,CA-2015-146591,19/01/2015,20/01/2015,First Class,TS-21340,Toby Swindell,Consumer,United States,Scottsdale,Arizona,85254,West,Anna Andreadi,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,181.47,5,0.7,-320.597,23,0
5467,CA-2015-107706,14/02/2015,19/02/2015,Second Class,ST-20530,Shui Tom,Consumer,United States,Houston,Texas,77095,Central,Kelly Williams,OFF-PA-10000466,Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",16.176,3,0.2,6.066,7,0
5468,CA-2017-122448,09/06/2017,,Standard Class,DB-13210,Dean Braden,Consumer,United States,San Francisco,California,94109,West,Anna Andreadi,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352,3,0.2,13.7646,46,0
5469,CA-2015-132451,26/09/2015,27/09/2015,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105,West,Anna Andreadi,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",585.552,3,0.2,73.194,45,0
5470,CA-2015-132451,26/09/2015,27/09/2015,First Class,KF-16285,Karen Ferguson,Home Office,United States,San Diego,California,92105,West,Anna Andreadi,OFF-PA-10004888,Office Supplies,Paper,Xerox 217,19.44,3,0,9.3312,31,0
5471,CA-2017-158547,30/05/2017,04/06/2017,Standard Class,JM-16195,Justin MacKendrick,Consumer,United States,Hamilton,Ohio,45011,East,Chuck Magee,OFF-AP-10003842,Office Supplies,Appliances,Euro-Pro Shark Turbo Vacuum,123.92,5,0.2,9.294,15,0
5472,CA-2018-116946,19/12/2018,23/12/2018,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,Anna Andreadi,FUR-FU-10000320,Furniture,Furnishings,OIC Stacking Trays,13.36,5,0.2,4.008,28,0
5473,CA-2018-116946,19/12/2018,23/12/2018,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,Anna Andreadi,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,78.256,2,0.2,-17.6076,19,0
5474,CA-2018-116946,19/12/2018,23/12/2018,Standard Class,TS-21505,Tony Sayre,Consumer,United States,Parker,Colorado,80134,West,Anna Andreadi,FUR-BO-10000468,Furniture,Bookcases,O'Sullivan 2-Shelf Heavy-Duty Bookcases,102.018,7,0.7,-183.6324,21,0
5475,CA-2018-121741,26/12/2018,,Same Day,YC-21895,Yoseph Carroll,Corporate,United States,Fremont,Nebraska,68025,Central,Kelly Williams,OFF-ST-10004459,Office Supplies,Storage,Tennsco Single-Tier Lockers,750.68,2,0,37.534,18,0
5476,CA-2018-169691,15/06/2018,18/06/2018,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,Kelly Williams,OFF-LA-10002312,Office Supplies,Labels,Avery 490,44.4,3,0,22.2,50,0
5477,CA-2018-169691,15/06/2018,18/06/2018,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,Kelly Williams,OFF-ST-10001291,Office Supplies,Storage,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",84.55,5,0,22.8285,41,0
5478,CA-2018-169691,15/06/2018,18/06/2018,First Class,Dp-13240,Dean percer,Home Office,United States,Maple Grove,Minnesota,55369,Central,Kelly Williams,OFF-PA-10003022,Office Supplies,Paper,Xerox 1992,17.94,3,0,8.7906,3,0
5479,CA-2017-121356,20/11/2017,24/11/2017,Standard Class,SJ-20500,Shirley Jackson,Consumer,United States,Newark,Delaware,19711,East,Chuck Magee,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",128.4,3,0,62.916,38,0
5480,CA-2015-101770,31/03/2015,04/04/2015,Standard Class,KB-16240,Karen Bern,Corporate,United States,Miami,Florida,33180,South,Cassandra Brandow,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements,1.869,1,0.7,-1.3083,15,0
5481,CA-2018-105487,08/10/2018,14/10/2018,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,103.192,1,0.2,11.6091,22,0
5482,CA-2018-105487,08/10/2018,14/10/2018,Standard Class,CS-12250,Chris Selesnick,Corporate,United States,San Diego,California,92105,West,Anna Andreadi,TEC-AC-10002305,Technology,Accessories,KeyTronic E03601U1 - Keyboard - Beige,36,2,0,6.48,6,0
